snap,conc_mean,conc_std
684,7.12707938034525,2.8163427957578033
685,7.12709608806329,2.8163247399651596
686,7.127112624364876,2.816306869422694
687,7.1271289910086955,2.8162891822297342
688,7.127145189735387,2.816271676505109
689,7.127161222267734,2.8162543503869486
690,7.127177090310843,2.8162372020324864
691,7.127192795552327,2.8162202296178642
692,7.127208339662485,2.816203431337936
693,7.1272237242944785,2.8161868054060775
694,7.127238951084512,2.816170350053995
695,7.127254021651992,2.8161540635315405
696,7.127268937599725,2.8161379441065204
697,7.1272837005140595,2.816121990064515
698,7.127298311965081,2.816106199708695
699,7.127312773506756,2.81609057135964
700,7.127327086677115,2.816075103355163
701,7.127341252998402,2.81605979405013
702,7.127355273977252,2.8160446418162866
703,7.127369151104833,2.816029645042085
704,7.1273828858570205,2.8160148021325115
705,7.1273964796945455,2.8160001115089197
706,7.127409934063153,2.8159855716088584
707,7.127423250393752,2.815971180885908
708,7.127436430102575,2.8159569378095153
709,7.127449474591326,2.815942840864832
710,7.12746238524732,2.815928888552552
711,7.127475163443646,2.8159150793887515
712,7.1274878105393,2.8159014119047336
713,7.12750032787934,2.815887884646869
714,7.127512716795023,2.815874496176444
715,7.127524978603943,2.8158612450695055
716,7.12753711461018,2.8158481299167115
717,7.127549126104437,2.815835149323179
718,7.1275610143641694,2.8158223019083373
719,7.127572780653731,2.815809586305781
720,7.127584426224498,2.8157970011631233
721,7.12759595231501,2.815784545141854
722,7.127607360151106,2.8157722169171957
723,7.127618650946038,2.8157600151779634
724,7.127629825900618,2.815747938626426
725,7.127640886203333,2.815735985978165
726,7.12765183303048,2.8157241559619433
727,7.127662667546287,2.815712447319564
728,7.127673390903034,2.8157008588057417
729,7.127684004241184,2.815689389187966
730,7.127694508689495,2.8156780372463746
731,7.127704905365146,2.8156668017736175
732,7.127715195373854,2.815655681574736
733,7.127725379809994,2.8156446754670292
734,7.127735459756707,2.815633782279933
735,7.127745436286027,2.8156230008548904
736,7.127755310458987,2.8156123300452345
737,7.127765083325732,2.8156017687160615
738,7.127774755925638,2.815591315744112
739,7.127784329287414,2.8155809700176517
740,7.127793804429214,2.8155707304363533
741,7.127803182358749,2.8155605959111774
742,7.1278124640733855,2.81555056536426
743,7.127821650560265,2.8155406377287946
