,x,y,z,vol,diff,timestep
8,20.0,20.0,-20.0,8000.0,6022.0,9.07
9,-20.0,-20.0,0.0,8000.0,6022.0,9.07
10,0.0,-20.0,0.0,8000.0,6022.0,9.07
11,20.0,-20.0,0.0,8000.0,6022.0,9.07
12,-20.0,0.0,0.0,8000.0,6022.0,9.07
13,0.0,0.0,0.0,8000.0,5664.922387663928,9.07
14,20.0,0.0,0.0,8000.0,6022.0,9.07
15,-20.0,20.0,0.0,8000.0,6022.0,9.07
16,0.0,20.0,0.0,8000.0,6022.0,9.07
17,20.0,20.0,0.0,8000.0,6022.0,9.07
18,-20.0,-20.0,20.0,8000.0,6022.0,9.07
19,0.0,-20.0,20.0,8000.0,6022.0,9.07
20,20.0,-20.0,20.0,8000.0,6022.0,9.07
21,-20.0,0.0,20.0,8000.0,6022.0,9.07
22,0.0,0.0,20.0,8000.0,6022.0,9.07
23,20.0,0.0,20.0,8000.0,6022.0,9.07
24,-20.0,20.0,20.0,8000.0,6022.0,9.07
25,0.0,20.0,20.0,8000.0,6022.0,9.07
26,20.0,20.0,20.0,8000.0,6022.0,9.07
0,-20.0,-20.0,-20.0,8000.0,6022.0,9.08
1,0.0,-20.0,-20.0,8000.0,6022.0,9.08
2,20.0,-20.0,-20.0,8000.0,6022.0,9.08
3,-20.0,0.0,-20.0,8000.0,6022.0,9.08
4,0.0,0.0,-20.0,8000.0,6022.0,9.08
5,20.0,0.0,-20.0,8000.0,6022.0,9.08
6,-20.0,20.0,-20.0,8000.0,6022.0,9.08
7,0.0,20.0,-20.0,8000.0,6022.0,9.08
8,20.0,20.0,-20.0,8000.0,6022.0,9.08
9,-20.0,-20.0,0.0,8000.0,6022.0,9.08
10,0.0,-20.0,0.0,8000.0,6022.0,9.08
11,20.0,-20.0,0.0,8000.0,6022.0,9.08
12,-20.0,0.0,0.0,8000.0,6022.0,9.08
13,0.0,0.0,0.0,8000.0,5664.922387663928,9.08
14,20.0,0.0,0.0,8000.0,6022.0,9.08
15,-20.0,20.0,0.0,8000.0,6022.0,9.08
16,0.0,20.0,0.0,8000.0,6022.0,9.08
17,20.0,20.0,0.0,8000.0,6022.0,9.08
18,-20.0,-20.0,20.0,8000.0,6022.0,9.08
19,0.0,-20.0,20.0,8000.0,6022.0,9.08
20,20.0,-20.0,20.0,8000.0,6022.0,9.08
21,-20.0,0.0,20.0,8000.0,6022.0,9.08
22,0.0,0.0,20.0,8000.0,6022.0,9.08
23,20.0,0.0,20.0,8000.0,6022.0,9.08
24,-20.0,20.0,20.0,8000.0,6022.0,9.08
25,0.0,20.0,20.0,8000.0,6022.0,9.08
26,20.0,20.0,20.0,8000.0,6022.0,9.08
0,-20.0,-20.0,-20.0,8000.0,6022.0,9.09
1,0.0,-20.0,-20.0,8000.0,6022.0,9.09
2,20.0,-20.0,-20.0,8000.0,6022.0,9.09
3,-20.0,0.0,-20.0,8000.0,6022.0,9.09
4,0.0,0.0,-20.0,8000.0,6022.0,9.09
5,20.0,0.0,-20.0,8000.0,6022.0,9.09
6,-20.0,20.0,-20.0,8000.0,6022.0,9.09
7,0.0,20.0,-20.0,8000.0,6022.0,9.09
8,20.0,20.0,-20.0,8000.0,6022.0,9.09
9,-20.0,-20.0,0.0,8000.0,6022.0,9.09
10,0.0,-20.0,0.0,8000.0,6022.0,9.09
11,20.0,-20.0,0.0,8000.0,6022.0,9.09
12,-20.0,0.0,0.0,8000.0,6022.0,9.09
13,0.0,0.0,0.0,8000.0,5664.922387663928,9.09
14,20.0,0.0,0.0,8000.0,6022.0,9.09
15,-20.0,20.0,0.0,8000.0,6022.0,9.09
16,0.0,20.0,0.0,8000.0,6022.0,9.09
17,20.0,20.0,0.0,8000.0,6022.0,9.09
18,-20.0,-20.0,20.0,8000.0,6022.0,9.09
19,0.0,-20.0,20.0,8000.0,6022.0,9.09
20,20.0,-20.0,20.0,8000.0,6022.0,9.09
21,-20.0,0.0,20.0,8000.0,6022.0,9.09
22,0.0,0.0,20.0,8000.0,6022.0,9.09
23,20.0,0.0,20.0,8000.0,6022.0,9.09
24,-20.0,20.0,20.0,8000.0,6022.0,9.09
25,0.0,20.0,20.0,8000.0,6022.0,9.09
26,20.0,20.0,20.0,8000.0,6022.0,9.09
0,-20.0,-20.0,-20.0,8000.0,6022.0,9.1
1,0.0,-20.0,-20.0,8000.0,6022.0,9.1
2,20.0,-20.0,-20.0,8000.0,6022.0,9.1
3,-20.0,0.0,-20.0,8000.0,6022.0,9.1
4,0.0,0.0,-20.0,8000.0,6022.0,9.1
5,20.0,0.0,-20.0,8000.0,6022.0,9.1
6,-20.0,20.0,-20.0,8000.0,6022.0,9.1
7,0.0,20.0,-20.0,8000.0,6022.0,9.1
8,20.0,20.0,-20.0,8000.0,6022.0,9.1
9,-20.0,-20.0,0.0,8000.0,6022.0,9.1
10,0.0,-20.0,0.0,8000.0,6022.0,9.1
11,20.0,-20.0,0.0,8000.0,6022.0,9.1
12,-20.0,0.0,0.0,8000.0,6022.0,9.1
13,0.0,0.0,0.0,8000.0,5664.922387663928,9.1
14,20.0,0.0,0.0,8000.0,6022.0,9.1
15,-20.0,20.0,0.0,8000.0,6022.0,9.1
16,0.0,20.0,0.0,8000.0,6022.0,9.1
17,20.0,20.0,0.0,8000.0,6022.0,9.1
18,-20.0,-20.0,20.0,8000.0,6022.0,9.1
19,0.0,-20.0,20.0,8000.0,6022.0,9.1
20,20.0,-20.0,20.0,8000.0,6022.0,9.1
21,-20.0,0.0,20.0,8000.0,6022.0,9.1
22,0.0,0.0,20.0,8000.0,6022.0,9.1
23,20.0,0.0,20.0,8000.0,6022.0,9.1
24,-20.0,20.0,20.0,8000.0,6022.0,9.1
25,0.0,20.0,20.0,8000.0,6022.0,9.1
26,20.0,20.0,20.0,8000.0,6022.0,9.1
0,-20.0,-20.0,-20.0,8000.0,6022.0,9.11
1,0.0,-20.0,-20.0,8000.0,6022.0,9.11
2,20.0,-20.0,-20.0,8000.0,6022.0,9.11
3,-20.0,0.0,-20.0,8000.0,6022.0,9.11
4,0.0,0.0,-20.0,8000.0,6022.0,9.11
5,20.0,0.0,-20.0,8000.0,6022.0,9.11
6,-20.0,20.0,-20.0,8000.0,6022.0,9.11
7,0.0,20.0,-20.0,8000.0,6022.0,9.11
8,20.0,20.0,-20.0,8000.0,6022.0,9.11
9,-20.0,-20.0,0.0,8000.0,6022.0,9.11
10,0.0,-20.0,0.0,8000.0,6022.0,9.11
11,20.0,-20.0,0.0,8000.0,6022.0,9.11
12,-20.0,0.0,0.0,8000.0,6022.0,9.11
13,0.0,0.0,0.0,8000.0,5664.922387663928,9.11
14,20.0,0.0,0.0,8000.0,6022.0,9.11
15,-20.0,20.0,0.0,8000.0,6022.0,9.11
16,0.0,20.0,0.0,8000.0,6022.0,9.11
17,20.0,20.0,0.0,8000.0,6022.0,9.11
18,-20.0,-20.0,20.0,8000.0,6022.0,9.11
19,0.0,-20.0,20.0,8000.0,6022.0,9.11
20,20.0,-20.0,20.0,8000.0,6022.0,9.11
21,-20.0,0.0,20.0,8000.0,6022.0,9.11
22,0.0,0.0,20.0,8000.0,6022.0,9.11
23,20.0,0.0,20.0,8000.0,6022.0,9.11
24,-20.0,20.0,20.0,8000.0,6022.0,9.11
25,0.0,20.0,20.0,8000.0,6022.0,9.11
26,20.0,20.0,20.0,8000.0,6022.0,9.11
0,-20.0,-20.0,-20.0,8000.0,6022.0,9.120000000000001
1,0.0,-20.0,-20.0,8000.0,6022.0,9.120000000000001
2,20.0,-20.0,-20.0,8000.0,6022.0,9.120000000000001
3,-20.0,0.0,-20.0,8000.0,6022.0,9.120000000000001
4,0.0,0.0,-20.0,8000.0,6022.0,9.120000000000001
5,20.0,0.0,-20.0,8000.0,6022.0,9.120000000000001
6,-20.0,20.0,-20.0,8000.0,6022.0,9.120000000000001
7,0.0,20.0,-20.0,8000.0,6022.0,9.120000000000001
8,20.0,20.0,-20.0,8000.0,6022.0,9.120000000000001
9,-20.0,-20.0,0.0,8000.0,6022.0,9.120000000000001
10,0.0,-20.0,0.0,8000.0,6022.0,9.120000000000001
11,20.0,-20.0,0.0,8000.0,6022.0,9.120000000000001
12,-20.0,0.0,0.0,8000.0,6022.0,9.120000000000001
13,0.0,0.0,0.0,8000.0,5664.922387663928,9.120000000000001
14,20.0,0.0,0.0,8000.0,6022.0,9.120000000000001
15,-20.0,20.0,0.0,8000.0,6022.0,9.120000000000001
16,0.0,20.0,0.0,8000.0,6022.0,9.120000000000001
17,20.0,20.0,0.0,8000.0,6022.0,9.120000000000001
18,-20.0,-20.0,20.0,8000.0,6022.0,9.120000000000001
19,0.0,-20.0,20.0,8000.0,6022.0,9.120000000000001
20,20.0,-20.0,20.0,8000.0,6022.0,9.120000000000001
21,-20.0,0.0,20.0,8000.0,6022.0,9.120000000000001
22,0.0,0.0,20.0,8000.0,6022.0,9.120000000000001
23,20.0,0.0,20.0,8000.0,6022.0,9.120000000000001
24,-20.0,20.0,20.0,8000.0,6022.0,9.120000000000001
25,0.0,20.0,20.0,8000.0,6022.0,9.120000000000001
26,20.0,20.0,20.0,8000.0,6022.0,9.120000000000001
0,-20.0,-20.0,-20.0,8000.0,6022.0,9.13
1,0.0,-20.0,-20.0,8000.0,6022.0,9.13
2,20.0,-20.0,-20.0,8000.0,6022.0,9.13
3,-20.0,0.0,-20.0,8000.0,6022.0,9.13
4,0.0,0.0,-20.0,8000.0,6022.0,9.13
5,20.0,0.0,-20.0,8000.0,6022.0,9.13
6,-20.0,20.0,-20.0,8000.0,6022.0,9.13
7,0.0,20.0,-20.0,8000.0,6022.0,9.13
8,20.0,20.0,-20.0,8000.0,6022.0,9.13
9,-20.0,-20.0,0.0,8000.0,6022.0,9.13
10,0.0,-20.0,0.0,8000.0,6022.0,9.13
11,20.0,-20.0,0.0,8000.0,6022.0,9.13
12,-20.0,0.0,0.0,8000.0,6022.0,9.13
13,0.0,0.0,0.0,8000.0,5664.922387663928,9.13
14,20.0,0.0,0.0,8000.0,6022.0,9.13
15,-20.0,20.0,0.0,8000.0,6022.0,9.13
16,0.0,20.0,0.0,8000.0,6022.0,9.13
17,20.0,20.0,0.0,8000.0,6022.0,9.13
18,-20.0,-20.0,20.0,8000.0,6022.0,9.13
19,0.0,-20.0,20.0,8000.0,6022.0,9.13
20,20.0,-20.0,20.0,8000.0,6022.0,9.13
21,-20.0,0.0,20.0,8000.0,6022.0,9.13
22,0.0,0.0,20.0,8000.0,6022.0,9.13
23,20.0,0.0,20.0,8000.0,6022.0,9.13
24,-20.0,20.0,20.0,8000.0,6022.0,9.13
25,0.0,20.0,20.0,8000.0,6022.0,9.13
26,20.0,20.0,20.0,8000.0,6022.0,9.13
0,-20.0,-20.0,-20.0,8000.0,6022.0,9.14
1,0.0,-20.0,-20.0,8000.0,6022.0,9.14
2,20.0,-20.0,-20.0,8000.0,6022.0,9.14
3,-20.0,0.0,-20.0,8000.0,6022.0,9.14
4,0.0,0.0,-20.0,8000.0,6022.0,9.14
5,20.0,0.0,-20.0,8000.0,6022.0,9.14
6,-20.0,20.0,-20.0,8000.0,6022.0,9.14
7,0.0,20.0,-20.0,8000.0,6022.0,9.14
8,20.0,20.0,-20.0,8000.0,6022.0,9.14
9,-20.0,-20.0,0.0,8000.0,6022.0,9.14
10,0.0,-20.0,0.0,8000.0,6022.0,9.14
11,20.0,-20.0,0.0,8000.0,6022.0,9.14
12,-20.0,0.0,0.0,8000.0,6022.0,9.14
13,0.0,0.0,0.0,8000.0,5664.922387663928,9.14
14,20.0,0.0,0.0,8000.0,6022.0,9.14
15,-20.0,20.0,0.0,8000.0,6022.0,9.14
16,0.0,20.0,0.0,8000.0,6022.0,9.14
17,20.0,20.0,0.0,8000.0,6022.0,9.14
18,-20.0,-20.0,20.0,8000.0,6022.0,9.14
19,0.0,-20.0,20.0,8000.0,6022.0,9.14
20,20.0,-20.0,20.0,8000.0,6022.0,9.14
21,-20.0,0.0,20.0,8000.0,6022.0,9.14
22,0.0,0.0,20.0,8000.0,6022.0,9.14
23,20.0,0.0,20.0,8000.0,6022.0,9.14
24,-20.0,20.0,20.0,8000.0,6022.0,9.14
25,0.0,20.0,20.0,8000.0,6022.0,9.14
26,20.0,20.0,20.0,8000.0,6022.0,9.14
0,-20.0,-20.0,-20.0,8000.0,6022.0,9.15
1,0.0,-20.0,-20.0,8000.0,6022.0,9.15
2,20.0,-20.0,-20.0,8000.0,6022.0,9.15
3,-20.0,0.0,-20.0,8000.0,6022.0,9.15
4,0.0,0.0,-20.0,8000.0,6022.0,9.15
5,20.0,0.0,-20.0,8000.0,6022.0,9.15
6,-20.0,20.0,-20.0,8000.0,6022.0,9.15
7,0.0,20.0,-20.0,8000.0,6022.0,9.15
8,20.0,20.0,-20.0,8000.0,6022.0,9.15
9,-20.0,-20.0,0.0,8000.0,6022.0,9.15
10,0.0,-20.0,0.0,8000.0,6022.0,9.15
11,20.0,-20.0,0.0,8000.0,6022.0,9.15
12,-20.0,0.0,0.0,8000.0,6022.0,9.15
13,0.0,0.0,0.0,8000.0,5664.922387663928,9.15
14,20.0,0.0,0.0,8000.0,6022.0,9.15
15,-20.0,20.0,0.0,8000.0,6022.0,9.15
16,0.0,20.0,0.0,8000.0,6022.0,9.15
17,20.0,20.0,0.0,8000.0,6022.0,9.15
18,-20.0,-20.0,20.0,8000.0,6022.0,9.15
19,0.0,-20.0,20.0,8000.0,6022.0,9.15
20,20.0,-20.0,20.0,8000.0,6022.0,9.15
21,-20.0,0.0,20.0,8000.0,6022.0,9.15
22,0.0,0.0,20.0,8000.0,6022.0,9.15
23,20.0,0.0,20.0,8000.0,6022.0,9.15
24,-20.0,20.0,20.0,8000.0,6022.0,9.15
25,0.0,20.0,20.0,8000.0,6022.0,9.15
26,20.0,20.0,20.0,8000.0,6022.0,9.15
0,-20.0,-20.0,-20.0,8000.0,6022.0,9.16
1,0.0,-20.0,-20.0,8000.0,6022.0,9.16
2,20.0,-20.0,-20.0,8000.0,6022.0,9.16
3,-20.0,0.0,-20.0,8000.0,6022.0,9.16
4,0.0,0.0,-20.0,8000.0,6022.0,9.16
5,20.0,0.0,-20.0,8000.0,6022.0,9.16
6,-20.0,20.0,-20.0,8000.0,6022.0,9.16
7,0.0,20.0,-20.0,8000.0,6022.0,9.16
8,20.0,20.0,-20.0,8000.0,6022.0,9.16
9,-20.0,-20.0,0.0,8000.0,6022.0,9.16
10,0.0,-20.0,0.0,8000.0,6022.0,9.16
11,20.0,-20.0,0.0,8000.0,6022.0,9.16
12,-20.0,0.0,0.0,8000.0,6022.0,9.16
13,0.0,0.0,0.0,8000.0,5664.922387663928,9.16
14,20.0,0.0,0.0,8000.0,6022.0,9.16
15,-20.0,20.0,0.0,8000.0,6022.0,9.16
16,0.0,20.0,0.0,8000.0,6022.0,9.16
17,20.0,20.0,0.0,8000.0,6022.0,9.16
18,-20.0,-20.0,20.0,8000.0,6022.0,9.16
19,0.0,-20.0,20.0,8000.0,6022.0,9.16
20,20.0,-20.0,20.0,8000.0,6022.0,9.16
21,-20.0,0.0,20.0,8000.0,6022.0,9.16
22,0.0,0.0,20.0,8000.0,6022.0,9.16
23,20.0,0.0,20.0,8000.0,6022.0,9.16
24,-20.0,20.0,20.0,8000.0,6022.0,9.16
25,0.0,20.0,20.0,8000.0,6022.0,9.16
26,20.0,20.0,20.0,8000.0,6022.0,9.16
0,-20.0,-20.0,-20.0,8000.0,6022.0,9.17
1,0.0,-20.0,-20.0,8000.0,6022.0,9.17
2,20.0,-20.0,-20.0,8000.0,6022.0,9.17
3,-20.0,0.0,-20.0,8000.0,6022.0,9.17
4,0.0,0.0,-20.0,8000.0,6022.0,9.17
5,20.0,0.0,-20.0,8000.0,6022.0,9.17
6,-20.0,20.0,-20.0,8000.0,6022.0,9.17
7,0.0,20.0,-20.0,8000.0,6022.0,9.17
8,20.0,20.0,-20.0,8000.0,6022.0,9.17
9,-20.0,-20.0,0.0,8000.0,6022.0,9.17
10,0.0,-20.0,0.0,8000.0,6022.0,9.17
11,20.0,-20.0,0.0,8000.0,6022.0,9.17
12,-20.0,0.0,0.0,8000.0,6022.0,9.17
13,0.0,0.0,0.0,8000.0,5664.922387663928,9.17
14,20.0,0.0,0.0,8000.0,6022.0,9.17
15,-20.0,20.0,0.0,8000.0,6022.0,9.17
16,0.0,20.0,0.0,8000.0,6022.0,9.17
17,20.0,20.0,0.0,8000.0,6022.0,9.17
18,-20.0,-20.0,20.0,8000.0,6022.0,9.17
19,0.0,-20.0,20.0,8000.0,6022.0,9.17
20,20.0,-20.0,20.0,8000.0,6022.0,9.17
21,-20.0,0.0,20.0,8000.0,6022.0,9.17
22,0.0,0.0,20.0,8000.0,6022.0,9.17
23,20.0,0.0,20.0,8000.0,6022.0,9.17
24,-20.0,20.0,20.0,8000.0,6022.0,9.17
25,0.0,20.0,20.0,8000.0,6022.0,9.17
26,20.0,20.0,20.0,8000.0,6022.0,9.17
0,-20.0,-20.0,-20.0,8000.0,6022.0,9.18
1,0.0,-20.0,-20.0,8000.0,6022.0,9.18
2,20.0,-20.0,-20.0,8000.0,6022.0,9.18
3,-20.0,0.0,-20.0,8000.0,6022.0,9.18
4,0.0,0.0,-20.0,8000.0,6022.0,9.18
5,20.0,0.0,-20.0,8000.0,6022.0,9.18
6,-20.0,20.0,-20.0,8000.0,6022.0,9.18
7,0.0,20.0,-20.0,8000.0,6022.0,9.18
8,20.0,20.0,-20.0,8000.0,6022.0,9.18
9,-20.0,-20.0,0.0,8000.0,6022.0,9.18
10,0.0,-20.0,0.0,8000.0,6022.0,9.18
11,20.0,-20.0,0.0,8000.0,6022.0,9.18
12,-20.0,0.0,0.0,8000.0,6022.0,9.18
13,0.0,0.0,0.0,8000.0,5664.922387663928,9.18
14,20.0,0.0,0.0,8000.0,6022.0,9.18
15,-20.0,20.0,0.0,8000.0,6022.0,9.18
16,0.0,20.0,0.0,8000.0,6022.0,9.18
17,20.0,20.0,0.0,8000.0,6022.0,9.18
18,-20.0,-20.0,20.0,8000.0,6022.0,9.18
19,0.0,-20.0,20.0,8000.0,6022.0,9.18
20,20.0,-20.0,20.0,8000.0,6022.0,9.18
21,-20.0,0.0,20.0,8000.0,6022.0,9.18
22,0.0,0.0,20.0,8000.0,6022.0,9.18
23,20.0,0.0,20.0,8000.0,6022.0,9.18
24,-20.0,20.0,20.0,8000.0,6022.0,9.18
25,0.0,20.0,20.0,8000.0,6022.0,9.18
26,20.0,20.0,20.0,8000.0,6022.0,9.18
0,-20.0,-20.0,-20.0,8000.0,6022.0,9.19
1,0.0,-20.0,-20.0,8000.0,6022.0,9.19
2,20.0,-20.0,-20.0,8000.0,6022.0,9.19
3,-20.0,0.0,-20.0,8000.0,6022.0,9.19
4,0.0,0.0,-20.0,8000.0,6022.0,9.19
5,20.0,0.0,-20.0,8000.0,6022.0,9.19
6,-20.0,20.0,-20.0,8000.0,6022.0,9.19
7,0.0,20.0,-20.0,8000.0,6022.0,9.19
8,20.0,20.0,-20.0,8000.0,6022.0,9.19
9,-20.0,-20.0,0.0,8000.0,6022.0,9.19
10,0.0,-20.0,0.0,8000.0,6022.0,9.19
11,20.0,-20.0,0.0,8000.0,6022.0,9.19
12,-20.0,0.0,0.0,8000.0,6022.0,9.19
13,0.0,0.0,0.0,8000.0,5664.922387663928,9.19
14,20.0,0.0,0.0,8000.0,6022.0,9.19
15,-20.0,20.0,0.0,8000.0,6022.0,9.19
16,0.0,20.0,0.0,8000.0,6022.0,9.19
17,20.0,20.0,0.0,8000.0,6022.0,9.19
18,-20.0,-20.0,20.0,8000.0,6022.0,9.19
19,0.0,-20.0,20.0,8000.0,6022.0,9.19
20,20.0,-20.0,20.0,8000.0,6022.0,9.19
21,-20.0,0.0,20.0,8000.0,6022.0,9.19
22,0.0,0.0,20.0,8000.0,6022.0,9.19
23,20.0,0.0,20.0,8000.0,6022.0,9.19
24,-20.0,20.0,20.0,8000.0,6022.0,9.19
25,0.0,20.0,20.0,8000.0,6022.0,9.19
26,20.0,20.0,20.0,8000.0,6022.0,9.19
0,-20.0,-20.0,-20.0,8000.0,6022.0,9.200000000000001
1,0.0,-20.0,-20.0,8000.0,6022.0,9.200000000000001
2,20.0,-20.0,-20.0,8000.0,6022.0,9.200000000000001
3,-20.0,0.0,-20.0,8000.0,6022.0,9.200000000000001
4,0.0,0.0,-20.0,8000.0,6022.0,9.200000000000001
5,20.0,0.0,-20.0,8000.0,6022.0,9.200000000000001
6,-20.0,20.0,-20.0,8000.0,6022.0,9.200000000000001
7,0.0,20.0,-20.0,8000.0,6022.0,9.200000000000001
8,20.0,20.0,-20.0,8000.0,6022.0,9.200000000000001
9,-20.0,-20.0,0.0,8000.0,6022.0,9.200000000000001
10,0.0,-20.0,0.0,8000.0,6022.0,9.200000000000001
11,20.0,-20.0,0.0,8000.0,6022.0,9.200000000000001
12,-20.0,0.0,0.0,8000.0,6022.0,9.200000000000001
13,0.0,0.0,0.0,8000.0,5664.922387663928,9.200000000000001
14,20.0,0.0,0.0,8000.0,6022.0,9.200000000000001
15,-20.0,20.0,0.0,8000.0,6022.0,9.200000000000001
16,0.0,20.0,0.0,8000.0,6022.0,9.200000000000001
17,20.0,20.0,0.0,8000.0,6022.0,9.200000000000001
18,-20.0,-20.0,20.0,8000.0,6022.0,9.200000000000001
19,0.0,-20.0,20.0,8000.0,6022.0,9.200000000000001
20,20.0,-20.0,20.0,8000.0,6022.0,9.200000000000001
21,-20.0,0.0,20.0,8000.0,6022.0,9.200000000000001
22,0.0,0.0,20.0,8000.0,6022.0,9.200000000000001
23,20.0,0.0,20.0,8000.0,6022.0,9.200000000000001
24,-20.0,20.0,20.0,8000.0,6022.0,9.200000000000001
25,0.0,20.0,20.0,8000.0,6022.0,9.200000000000001
26,20.0,20.0,20.0,8000.0,6022.0,9.200000000000001
0,-20.0,-20.0,-20.0,8000.0,6022.0,9.21
1,0.0,-20.0,-20.0,8000.0,6022.0,9.21
2,20.0,-20.0,-20.0,8000.0,6022.0,9.21
3,-20.0,0.0,-20.0,8000.0,6022.0,9.21
4,0.0,0.0,-20.0,8000.0,6022.0,9.21
5,20.0,0.0,-20.0,8000.0,6022.0,9.21
6,-20.0,20.0,-20.0,8000.0,6022.0,9.21
7,0.0,20.0,-20.0,8000.0,6022.0,9.21
8,20.0,20.0,-20.0,8000.0,6022.0,9.21
9,-20.0,-20.0,0.0,8000.0,6022.0,9.21
10,0.0,-20.0,0.0,8000.0,6022.0,9.21
11,20.0,-20.0,0.0,8000.0,6022.0,9.21
12,-20.0,0.0,0.0,8000.0,6022.0,9.21
13,0.0,0.0,0.0,8000.0,5664.922387663928,9.21
14,20.0,0.0,0.0,8000.0,6022.0,9.21
15,-20.0,20.0,0.0,8000.0,6022.0,9.21
16,0.0,20.0,0.0,8000.0,6022.0,9.21
17,20.0,20.0,0.0,8000.0,6022.0,9.21
18,-20.0,-20.0,20.0,8000.0,6022.0,9.21
19,0.0,-20.0,20.0,8000.0,6022.0,9.21
20,20.0,-20.0,20.0,8000.0,6022.0,9.21
21,-20.0,0.0,20.0,8000.0,6022.0,9.21
22,0.0,0.0,20.0,8000.0,6022.0,9.21
23,20.0,0.0,20.0,8000.0,6022.0,9.21
24,-20.0,20.0,20.0,8000.0,6022.0,9.21
25,0.0,20.0,20.0,8000.0,6022.0,9.21
26,20.0,20.0,20.0,8000.0,6022.0,9.21
0,-20.0,-20.0,-20.0,8000.0,6022.0,9.22
1,0.0,-20.0,-20.0,8000.0,6022.0,9.22
2,20.0,-20.0,-20.0,8000.0,6022.0,9.22
3,-20.0,0.0,-20.0,8000.0,6022.0,9.22
4,0.0,0.0,-20.0,8000.0,6022.0,9.22
5,20.0,0.0,-20.0,8000.0,6022.0,9.22
6,-20.0,20.0,-20.0,8000.0,6022.0,9.22
7,0.0,20.0,-20.0,8000.0,6022.0,9.22
8,20.0,20.0,-20.0,8000.0,6022.0,9.22
9,-20.0,-20.0,0.0,8000.0,6022.0,9.22
10,0.0,-20.0,0.0,8000.0,6022.0,9.22
11,20.0,-20.0,0.0,8000.0,6022.0,9.22
12,-20.0,0.0,0.0,8000.0,6022.0,9.22
13,0.0,0.0,0.0,8000.0,5664.922387663928,9.22
14,20.0,0.0,0.0,8000.0,6022.0,9.22
15,-20.0,20.0,0.0,8000.0,6022.0,9.22
16,0.0,20.0,0.0,8000.0,6022.0,9.22
17,20.0,20.0,0.0,8000.0,6022.0,9.22
18,-20.0,-20.0,20.0,8000.0,6022.0,9.22
19,0.0,-20.0,20.0,8000.0,6022.0,9.22
20,20.0,-20.0,20.0,8000.0,6022.0,9.22
21,-20.0,0.0,20.0,8000.0,6022.0,9.22
22,0.0,0.0,20.0,8000.0,6022.0,9.22
23,20.0,0.0,20.0,8000.0,6022.0,9.22
24,-20.0,20.0,20.0,8000.0,6022.0,9.22
25,0.0,20.0,20.0,8000.0,6022.0,9.22
26,20.0,20.0,20.0,8000.0,6022.0,9.22
0,-20.0,-20.0,-20.0,8000.0,6022.0,9.23
1,0.0,-20.0,-20.0,8000.0,6022.0,9.23
2,20.0,-20.0,-20.0,8000.0,6022.0,9.23
3,-20.0,0.0,-20.0,8000.0,6022.0,9.23
4,0.0,0.0,-20.0,8000.0,6022.0,9.23
5,20.0,0.0,-20.0,8000.0,6022.0,9.23
6,-20.0,20.0,-20.0,8000.0,6022.0,9.23
7,0.0,20.0,-20.0,8000.0,6022.0,9.23
8,20.0,20.0,-20.0,8000.0,6022.0,9.23
9,-20.0,-20.0,0.0,8000.0,6022.0,9.23
10,0.0,-20.0,0.0,8000.0,6022.0,9.23
11,20.0,-20.0,0.0,8000.0,6022.0,9.23
12,-20.0,0.0,0.0,8000.0,6022.0,9.23
13,0.0,0.0,0.0,8000.0,5664.922387663928,9.23
14,20.0,0.0,0.0,8000.0,6022.0,9.23
15,-20.0,20.0,0.0,8000.0,6022.0,9.23
16,0.0,20.0,0.0,8000.0,6022.0,9.23
17,20.0,20.0,0.0,8000.0,6022.0,9.23
18,-20.0,-20.0,20.0,8000.0,6022.0,9.23
19,0.0,-20.0,20.0,8000.0,6022.0,9.23
20,20.0,-20.0,20.0,8000.0,6022.0,9.23
21,-20.0,0.0,20.0,8000.0,6022.0,9.23
22,0.0,0.0,20.0,8000.0,6022.0,9.23
23,20.0,0.0,20.0,8000.0,6022.0,9.23
24,-20.0,20.0,20.0,8000.0,6022.0,9.23
25,0.0,20.0,20.0,8000.0,6022.0,9.23
26,20.0,20.0,20.0,8000.0,6022.0,9.23
0,-20.0,-20.0,-20.0,8000.0,6022.0,9.24
1,0.0,-20.0,-20.0,8000.0,6022.0,9.24
2,20.0,-20.0,-20.0,8000.0,6022.0,9.24
3,-20.0,0.0,-20.0,8000.0,6022.0,9.24
4,0.0,0.0,-20.0,8000.0,6022.0,9.24
5,20.0,0.0,-20.0,8000.0,6022.0,9.24
6,-20.0,20.0,-20.0,8000.0,6022.0,9.24
7,0.0,20.0,-20.0,8000.0,6022.0,9.24
8,20.0,20.0,-20.0,8000.0,6022.0,9.24
9,-20.0,-20.0,0.0,8000.0,6022.0,9.24
10,0.0,-20.0,0.0,8000.0,6022.0,9.24
11,20.0,-20.0,0.0,8000.0,6022.0,9.24
12,-20.0,0.0,0.0,8000.0,6022.0,9.24
13,0.0,0.0,0.0,8000.0,5664.922387663928,9.24
14,20.0,0.0,0.0,8000.0,6022.0,9.24
15,-20.0,20.0,0.0,8000.0,6022.0,9.24
16,0.0,20.0,0.0,8000.0,6022.0,9.24
17,20.0,20.0,0.0,8000.0,6022.0,9.24
18,-20.0,-20.0,20.0,8000.0,6022.0,9.24
19,0.0,-20.0,20.0,8000.0,6022.0,9.24
20,20.0,-20.0,20.0,8000.0,6022.0,9.24
